neighbourhood_group_encoded,neighbourhood_encoded,room_type_encoded,price_category,minimum_nights,number_of_reviews
0,3,1,low,5,0
2,124,0,high,5,15
2,124,0,high,5,1
2,166,0,low,2,96
0,84,0,high,1,3
0,69,0,medium,30,4
0,208,0,high,30,1
2,116,1,low,16,38
0,208,0,high,4,69
0,122,0,high,30,2
2,124,1,low,2,29
0,206,0,high,2,4
2,203,1,medium,2,146
0,16,0,high,2,0
2,124,0,medium,4,11
2,124,1,low,2,117
0,208,0,medium,6,1
2,103,0,medium,3,98
0,190,1,low,2,90
2,107,0,medium,7,1
2,49,1,medium,2,89
2,46,0,medium,4,83
2,12,1,low,2,16
2,46,0,high,3,16
0,122,0,medium,45,17
0,122,0,medium,45,16
0,83,1,low,1,2
2,158,0,medium,30,6
2,12,1,low,2,0
2,12,1,low,1,1
0,108,0,medium,1,59
2,12,1,low,1,166
2,12,0,medium,2,149
3,59,0,medium,3,143
2,74,1,low,4,7
0,16,1,low,4,1
2,12,1,low,28,0
0,208,0,high,30,3
0,111,0,high,29,0
2,123,0,medium,1,216
2,81,1,high,3,8
2,109,0,low,5,5
3,59,1,medium,1,3
2,123,0,low,30,7
2,116,1,low,7,0
2,12,1,low,1,153
0,16,0,medium,6,46
2,124,1,low,2,167
3,42,1,low,4,6
0,159,1,medium,1,6
0,3,1,low,5,1
3,54,1,low,2,13
0,17,1,low,1,111
0,17,1,medium,7,1
2,12,1,medium,3,0
0,16,1,low,10,14
4,51,0,low,5,83
3,165,1,low,1,52
2,79,0,medium,3,64
2,107,0,high,2,22
2,166,1,high,1,0
2,99,0,low,7,1
0,16,0,medium,9,22
0,17,1,low,1,0
0,122,0,high,30,1
3,167,1,low,1,7
2,46,0,medium,2,127
2,124,1,low,4,0
0,3,1,low,5,0
2,12,1,high,2,0
2,166,1,low,2,5
3,0,1,low,4,0
3,50,1,low,4,22
2,116,2,low,1,117
0,193,0,medium,6,39
2,13,0,high,5,40
0,16,1,low,2,37
0,3,0,medium,1,73
2,12,1,low,2,0
2,116,1,low,1,74
0,44,1,low,4,153
2,45,0,high,2,2
2,220,1,low,5,6
0,69,0,high,1,17
2,45,1,low,1,53
3,2,0,medium,3,4
2,123,0,low,1,9
2,116,0,low,3,126
3,54,1,low,7,0
2,124,0,medium,4,91
0,17,1,low,2,8
0,218,0,medium,2,11
0,122,0,high,2,4
2,124,0,high,2,23
2,116,0,low,2,84
2,116,1,low,2,106
0,84,0,medium,30,1
2,150,0,low,1,127
0,122,0,high,15,1
0,44,1,low,30,4
2,124,1,low,2,19
2,124,0,medium,3,19
0,111,0,medium,3,2
0,114,0,high,30,3
2,12,0,medium,1,122
4,40,0,low,2,52
3,42,0,medium,2,67
0,16,1,low,6,10
2,116,1,low,2,44
0,83,0,medium,3,36
0,69,1,low,5,0
2,124,0,medium,1,17
2,107,1,low,2,7
3,128,0,low,1,68
2,49,0,medium,2,87
3,180,1,low,1,43
2,12,0,low,7,1
3,165,0,low,2,171
1,101,0,medium,3,54
2,150,1,low,2,119
2,116,1,low,2,72
0,56,0,high,365,15
2,124,1,low,1,154
0,193,0,high,7,58
2,211,1,low,20,24
3,42,1,low,1,94
2,166,1,medium,2,90
2,45,0,medium,2,5
2,12,0,high,2,34
0,218,0,high,2,3
0,218,0,high,1,12
2,12,1,low,1,59
2,123,0,medium,5,1
0,84,1,medium,2,8
0,44,1,medium,1,141
0,44,1,medium,1,143
2,166,1,low,2,74
0,77,2,low,4,0
0,16,1,low,1,209
3,0,0,medium,5,25
2,124,1,low,5,26
3,42,0,medium,1,131
0,84,1,low,1,27
2,123,1,low,4,13
2,116,1,low,4,17
2,116,1,low,1,1
0,190,1,low,2,81
2,124,1,medium,1,38
0,44,0,medium,15,0
0,83,1,low,5,3
0,122,0,medium,30,6
0,17,0,high,2,16
0,55,1,medium,3,1
2,18,1,low,2,1
3,42,1,low,5,7
0,44,1,low,4,41
2,49,0,medium,2,32
0,84,1,low,2,42
2,123,1,high,30,1
0,17,0,medium,4,1
2,116,1,low,1,4
2,12,1,low,1,1
2,107,1,high,15,4
0,193,1,low,5,25
3,209,1,medium,1,31
2,124,1,medium,3,0
2,216,0,low,4,54
2,116,1,low,3,72
2,216,2,low,1,64
3,128,0,medium,30,4
0,218,0,medium,2,47
2,82,1,low,1,86
2,123,0,medium,4,61
0,114,0,medium,7,12
0,190,0,high,3,6
0,193,1,medium,6,117
0,17,1,medium,7,71
2,12,0,medium,3,44
0,77,1,medium,3,61
3,42,1,low,1,19
0,218,1,medium,1,2
0,187,1,medium,3,6
2,12,1,low,3,91
0,44,0,high,7,3
0,114,0,high,10,8
0,53,1,low,5,30
0,44,0,high,3,13
0,69,0,medium,7,95
1,10,1,low,1,1
2,79,1,low,2,0
2,12,0,medium,2,107
0,75,0,medium,10,5
2,124,1,low,2,6
2,45,0,medium,2,1
1,101,1,low,1,0
0,208,0,medium,4,46
2,124,0,high,2,53
2,12,0,medium,2,14
0,84,0,medium,30,11
2,124,1,low,3,7
2,116,1,low,2,96
3,5,1,low,1,91
0,44,0,medium,4,32
2,116,1,high,15,3
0,16,1,low,3,48
0,55,1,medium,1,8
0,16,1,medium,3,8
0,44,1,low,1,23
0,53,0,medium,2,26
2,12,1,high,2,0
2,124,1,low,2,77
2,107,0,medium,5,48
0,208,0,medium,2,146
3,209,1,low,10,7
3,2,0,medium,4,12
3,2,0,medium,4,21
0,84,0,high,2,19
2,124,1,low,5,72
3,42,0,medium,4,78
3,8,1,medium,1,77
2,37,1,low,2,0
2,12,1,low,1,45
0,17,0,high,2,65
2,12,1,low,1,41
2,79,1,low,7,0
0,17,0,high,30,1
4,185,0,medium,2,2
2,166,0,medium,3,88
2,107,0,medium,3,104
0,114,0,medium,1,42
2,116,1,low,4,4
0,77,0,high,2,22
2,211,0,high,4,19
2,135,0,high,7,0
2,124,1,high,5,11
0,17,0,medium,4,3
0,16,0,high,2,0
3,167,1,low,2,36
3,59,1,low,1,122
2,116,2,low,1,0
2,52,1,low,2,7
3,42,0,low,2,21
2,12,0,medium,2,5
2,18,0,low,3,73
3,5,1,low,3,8
2,12,0,medium,2,75
0,44,1,low,2,0
0,77,0,medium,3,9
2,124,0,medium,4,2
2,216,2,low,2,76
0,78,0,high,2,14
0,190,0,medium,1,45
0,218,0,medium,3,0
2,12,0,medium,4,78
3,42,1,low,3,0
0,84,0,high,4,2
2,116,0,medium,3,3
2,123,0,low,3,1
0,75,0,high,4,12
3,8,1,low,1,47
2,216,1,low,4,2
0,44,1,low,2,3
0,190,1,low,3,97
0,84,1,medium,1,11
0,3,1,low,8,0
3,42,1,medium,5,1
3,165,0,medium,4,4
0,55,1,low,2,18
2,124,1,low,1,13
0,44,1,medium,1,2
2,116,1,low,7,26
2,123,1,low,3,10
0,84,0,high,1,5
2,116,1,low,1,158
2,12,1,low,3,0
2,12,0,medium,2,122
2,107,0,medium,11,8
2,124,1,low,2,5
0,44,1,low,7,3
0,218,1,medium,2,23
0,44,1,low,30,6
2,123,0,medium,4,3
2,12,1,low,14,38
0,3,0,high,30,3
0,44,1,low,30,5
2,211,0,medium,1,39
0,44,1,low,30,7
2,82,1,low,3,4
0,3,1,low,2,46
0,83,0,low,8,4
0,83,0,high,5,0
0,3,1,low,2,7
0,44,1,low,1,4
3,151,1,low,1,0
2,82,0,medium,3,0
2,79,1,low,14,1
0,84,0,medium,2,1
4,25,1,low,1,17
0,44,1,medium,1,2
0,16,0,medium,2,85
2,12,1,low,7,9
0,16,1,low,30,4
2,12,0,medium,3,9
0,17,0,medium,3,3
3,42,0,low,4,20
2,116,1,low,1,148
0,122,2,low,1,8
0,44,0,medium,2,81
0,70,1,low,20,2
2,12,0,medium,10,3
3,151,0,low,3,9
0,218,0,medium,2,31
2,12,1,low,3,0
3,42,0,medium,21,6
2,123,0,high,7,0
0,208,0,medium,1,0
2,177,0,high,5,0
0,84,0,high,2,10
0,84,0,medium,3,2
2,177,1,low,2,106
2,124,0,high,5,1
2,12,0,low,3,6
0,16,1,low,3,12
0,48,0,medium,30,4
0,44,0,high,2,113
0,208,0,high,4,16
2,116,1,low,1,2
0,190,0,high,2,53
3,167,1,low,3,9
2,124,0,medium,5,1
0,17,0,high,2,2
0,218,1,high,4,0
3,151,1,low,4,1
0,44,0,medium,2,113
0,122,1,medium,1,188
2,124,0,medium,1,120
2,37,2,low,1,20
2,150,1,low,2,18
0,218,1,high,2,2
0,44,1,low,5,4
2,150,0,low,2,62
2,13,0,high,3,12
2,82,0,low,2,14
3,153,0,low,6,0
0,218,1,low,1,6
3,162,1,medium,12,0
2,124,1,low,20,85
3,151,1,low,2,62
0,84,0,medium,21,9
2,12,2,low,4,17
2,124,1,low,1,5
0,84,0,medium,30,0
0,218,0,high,10,15
0,3,1,medium,1,3
0,218,0,medium,2,27
0,208,0,medium,2,8
3,42,0,medium,17,9
0,114,0,medium,3,1
0,56,0,medium,3,3
0,114,0,high,4,0
0,84,1,low,4,19
2,116,0,low,4,88
3,80,0,low,2,13
0,122,1,medium,2,2
2,150,2,low,1,23
0,17,0,medium,30,4
2,82,1,low,3,1
2,99,0,medium,2,2
2,12,0,medium,2,213
2,12,0,low,1,3
2,124,1,low,10,0
0,190,0,medium,2,3
0,17,1,low,7,3
0,55,1,medium,1,16
0,84,1,high,2,3
2,12,1,low,1,0
0,53,0,medium,5,39
0,16,0,medium,2,23
3,0,0,low,2,78
2,124,1,low,3,3
1,72,1,low,2,0
2,211,0,medium,2,4
1,72,1,low,1,3
2,12,1,high,2,3
2,82,0,low,4,2
0,44,0,medium,1,41
2,116,1,low,3,11
0,122,0,high,5,1
0,53,0,low,14,14
2,116,1,low,3,0
2,123,0,medium,4,8
2,18,0,low,4,5
2,74,0,medium,2,1
0,193,1,low,4,1
2,123,1,low,3,7
0,208,0,high,2,3
3,34,1,low,4,8
0,187,1,low,8,3
0,55,1,low,5,7
2,79,0,low,2,27
0,16,0,medium,2,15
3,54,1,low,7,0
2,124,1,low,10,17
2,123,1,low,3,2
2,107,0,high,31,2
4,125,1,low,4,51
3,36,0,medium,2,48
2,212,1,low,3,30
0,84,0,medium,1,9
3,0,1,low,30,10
2,37,1,low,2,94
0,77,0,medium,30,1
2,124,0,medium,2,13
3,128,1,low,1,54
2,18,1,low,1,10
0,17,1,low,7,14
2,18,1,low,1,32
0,16,0,medium,1,36
2,18,1,low,1,24
0,84,0,high,2,1
0,218,1,high,3,1
0,218,1,high,3,2
4,33,1,low,4,39
2,211,1,high,365,0
0,3,1,low,3,47
2,123,0,low,2,4
2,158,1,medium,1,0
0,187,0,medium,5,3
4,125,1,low,4,18
4,125,1,low,4,30
4,148,1,low,4,10
0,218,1,high,3,1
4,125,1,low,4,23
3,42,1,low,2,57
0,218,1,high,3,1
0,218,1,high,3,1
2,99,0,high,6,3
2,124,0,medium,3,43
0,77,0,medium,5,53
0,208,0,high,4,31
0,208,0,medium,1,158
2,82,1,low,5,1
2,109,0,medium,4,1
3,180,0,medium,1,16
0,56,0,high,5,0
0,84,0,high,2,10
0,190,0,medium,1,8
2,82,1,low,20,7
2,124,0,medium,4,63
2,46,1,high,5,0
2,172,2,low,2,4
0,208,0,medium,5,4
0,218,0,high,2,4
0,83,1,low,2,55
0,83,0,low,150,4
0,17,1,low,14,1
0,190,0,medium,7,4
2,45,0,high,31,33
0,218,0,high,5,3
4,33,1,medium,1,12
0,44,0,medium,2,60
2,82,0,medium,4,10
0,84,0,high,2,1
4,61,1,low,3,24
2,12,1,low,2,55
0,16,1,low,3,1
2,216,1,low,3,22
2,202,1,low,3,8
2,124,0,high,7,2
0,17,1,medium,3,38
2,12,1,low,1,1
2,116,1,low,2,16
2,211,1,low,5,16
2,12,1,low,30,11
2,158,0,medium,30,7
2,116,1,low,4,0
2,116,1,medium,3,1
0,44,1,low,2,45
2,124,0,medium,4,19
2,12,0,high,2,7
0,56,0,high,5,1
2,123,1,low,3,1
0,44,1,low,2,10
3,59,1,medium,7,1
2,107,0,high,3,54
0,190,1,medium,29,4
2,123,1,low,4,28
0,44,1,medium,2,137
3,5,1,low,1,106
2,124,0,medium,2,11
0,66,0,high,5,36
0,218,1,high,3,2
2,124,1,low,2,7
1,39,1,low,5,30
2,123,1,low,2,97
0,83,1,low,1,11
0,190,0,high,3,111
0,190,0,high,5,6
0,44,0,high,2,4
0,16,0,high,5,46
1,157,1,low,2,1
2,116,0,medium,3,5
0,44,0,medium,2,133
0,66,1,medium,3,0
2,116,0,medium,3,0
3,89,1,low,1,0
0,44,0,high,2,3
2,135,0,high,4,71
2,12,0,low,30,7
2,124,0,high,2,9
2,150,2,low,30,10
2,124,1,low,1,0
0,218,1,high,2,1
2,124,1,low,3,31
0,114,0,high,5,0
0,111,1,medium,3,123
2,124,1,low,6,7
2,150,1,low,5,4
2,7,0,medium,2,73
2,12,0,medium,3,0
2,109,1,medium,4,0
0,111,1,medium,3,131
2,124,0,medium,3,1
1,65,0,low,2,86
3,42,0,low,2,9
0,84,1,medium,2,14
0,66,0,medium,3,3
0,111,1,medium,3,104
2,12,0,medium,4,73
0,3,1,low,2,76
2,12,0,low,2,50
2,12,0,medium,2,51
0,17,0,high,2,3
3,127,0,low,1,18
0,16,0,medium,5,8
2,116,1,low,4,4
2,124,1,medium,1,77
0,208,0,low,1,124
0,84,1,low,30,7
0,17,1,medium,1,1
2,12,1,low,2,37
2,79,0,low,1,15
0,44,0,medium,4,22
0,44,1,low,4,131
0,208,0,medium,3,2
3,54,1,low,2,20
0,218,0,high,1,36
0,84,0,low,30,11
2,124,1,low,4,3
3,42,0,medium,5,2
2,124,1,low,1,230
3,128,1,low,1,69
0,114,0,high,3,21
0,77,0,medium,30,9
0,84,1,medium,1,40
2,124,0,medium,2,21
0,114,0,high,2,5
0,190,1,low,5,1
2,12,1,low,1,0
3,204,0,low,30,0
0,83,1,medium,2,4
2,124,1,low,3,21
1,101,1,low,30,0
0,159,1,low,3,16
2,166,1,low,7,8
0,190,1,medium,1,56
0,208,0,high,2,124
2,18,1,low,1,18
2,124,1,low,3,0
2,18,1,low,1,18
2,124,0,medium,2,44
2,18,1,low,1,10
2,18,1,low,3,23
3,5,1,low,1,8
2,12,1,low,60,13
0,193,0,medium,20,4
3,80,0,medium,3,42
0,44,0,medium,4,62
1,96,1,low,3,73
2,124,1,low,20,3
2,79,1,low,3,14
2,12,0,low,2,51
2,166,1,low,1,3
2,124,0,high,4,0
0,193,1,low,2,152
3,59,0,medium,2,78
2,124,0,medium,2,71
2,116,1,low,2,0
2,110,1,medium,1,2
2,109,1,low,2,34
0,187,1,low,6,0
0,44,0,medium,30,16
0,66,0,high,1,0
2,124,0,medium,7,0
2,124,1,low,1,1
2,124,0,medium,8,2
0,84,1,low,3,7
3,42,1,low,1,5
0,187,0,medium,2,1
2,12,1,low,5,5
0,190,0,high,3,4
2,166,0,medium,2,20
2,74,1,low,1,1
0,17,0,high,10,14
0,69,0,medium,30,2
3,59,1,medium,1,5
3,152,0,medium,2,32
0,70,1,low,2,1
2,123,1,low,1,35
0,55,0,low,30,5
4,61,1,low,3,6
2,124,0,medium,5,1
0,114,0,medium,15,0
2,45,0,medium,2,34
0,83,1,low,2,45
3,153,1,low,15,31
2,13,0,medium,1,179
3,42,1,low,1,50
2,12,1,low,7,0
0,187,0,medium,7,1
2,18,1,low,1,87
2,124,0,medium,2,29
2,124,1,low,1,8
2,124,0,medium,1,3
0,84,1,medium,1,14
2,82,0,medium,4,0
2,82,1,low,3,0
2,13,1,medium,1,34
0,218,0,medium,3,0
0,208,1,medium,3,0
0,190,1,low,3,30
0,3,0,high,1,26
2,220,1,low,2,68
0,114,0,high,3,17
0,56,0,high,1,12
3,54,1,low,15,0
0,16,1,low,3,110
2,12,2,low,3,0
2,124,0,medium,3,3
0,17,1,low,2,3
0,84,0,low,2,2
4,183,0,low,4,29
3,104,1,low,1,305
0,44,0,medium,14,1
2,123,0,medium,30,1
2,124,0,medium,2,9
0,84,0,medium,7,1
2,74,0,low,7,2
2,82,0,high,3,64
0,17,0,low,27,1
2,124,0,high,31,2
2,79,1,low,1,2
2,150,0,high,3,6
2,116,1,low,4,3
2,123,2,medium,2,0
0,187,1,low,5,0
2,124,1,low,7,2
0,84,0,medium,3,0
3,165,1,high,2,14
0,55,0,high,3,1
2,124,0,high,1,2
0,3,0,high,4,25
2,18,1,low,7,1
3,36,0,low,2,99
2,12,1,low,5,2
0,16,1,low,4,20
2,12,1,low,9,6
3,152,0,high,3,12
2,110,0,high,4,3
2,82,1,low,7,6
3,205,1,low,3,3
2,82,1,low,8,1
2,124,1,low,2,4
2,166,1,low,1,12
0,114,1,low,1,32
3,36,1,low,1,25
0,208,0,medium,1,6
3,36,0,high,1,46
0,114,0,high,28,2
2,124,1,low,7,5
3,42,0,medium,30,0
0,218,0,high,3,0
2,211,0,medium,7,2
2,116,1,low,2,0
2,123,1,medium,2,2
2,12,1,low,15,0
2,124,1,low,21,13
2,124,1,low,2,52
0,218,1,high,3,1
0,83,1,low,2,1
0,187,1,low,5,0
3,59,1,low,1,2
0,53,1,low,3,6
0,122,0,medium,1,21
2,166,0,low,12,17
0,44,1,low,5,8
3,42,0,low,3,0
3,5,1,low,1,9
2,123,0,medium,2,77
2,12,0,high,2,1
0,83,1,low,2,3
2,12,1,high,2,0
2,12,1,high,2,1
0,83,0,low,4,2
2,45,0,medium,30,0
0,111,1,medium,13,0
2,211,1,low,2,4
3,5,0,medium,1,150
3,5,0,medium,1,134
0,193,0,low,20,0
2,46,0,medium,30,5
0,193,0,high,1,29
0,44,1,medium,2,5
2,124,0,medium,28,0
0,122,0,high,3,31
0,122,0,low,30,8
1,10,1,low,2,3
0,208,0,medium,6,5
0,66,1,medium,3,1
0,70,1,low,10,1
2,12,1,low,1,93
0,44,1,low,2,121
2,116,1,low,2,9
2,12,1,low,1,139
2,116,1,low,3,2
0,84,1,medium,1,19
3,54,1,low,5,8
0,44,1,low,5,40
2,116,0,low,3,53
1,101,1,low,4,11
3,152,1,low,1,510
2,150,1,low,1,1
2,82,0,medium,5,13
0,190,0,high,5,8
0,16,0,high,3,0
2,123,0,high,2,11
2,116,1,low,3,1
0,3,0,high,4,8
2,216,1,low,2,17
2,124,1,low,3,3
2,12,0,medium,2,91
0,83,1,low,3,1
2,107,0,medium,3,22
1,10,1,medium,1,0
2,12,1,low,7,0
2,12,0,medium,5,47
3,54,1,low,3,5
2,116,1,low,2,61
2,45,1,medium,2,0
4,207,1,low,2,30
0,16,1,low,2,19
0,16,0,high,30,0
2,123,0,low,3,7
0,17,1,low,1,47
4,207,1,low,2,64
0,44,1,low,3,78
2,82,0,medium,3,14
2,123,0,medium,4,47
0,44,1,low,7,3
2,82,0,medium,3,0
0,122,0,medium,2,77
0,208,0,high,3,7
2,12,1,low,1,7
2,12,1,low,14,4
3,54,0,low,3,101
2,116,1,low,1,1
2,150,2,low,30,2
0,84,0,medium,2,4
2,124,1,medium,3,43
2,116,0,low,12,0
0,3,0,high,3,53
2,116,2,low,1,103
2,12,0,medium,31,59
0,122,0,low,1,4
0,218,1,medium,2,2
2,124,0,high,3,17
3,205,1,low,30,79
2,82,1,low,1,10
0,193,0,medium,7,2
0,77,1,low,2,8
0,122,1,low,4,0
0,16,0,medium,5,10
2,46,1,low,7,0
0,84,1,medium,1,1
2,116,0,medium,5,3
2,116,1,low,25,61
0,218,1,high,3,3
0,3,1,low,30,2
0,16,0,high,3,36
2,124,1,low,7,0
0,114,1,medium,2,2
2,124,0,medium,2,0
0,44,1,low,2,7
0,83,0,low,4,2
0,83,0,low,1,17
2,124,1,low,3,0
0,108,0,medium,2,45
0,122,1,low,1,178
0,16,1,low,2,57
2,12,1,low,2,151
2,12,2,low,1,3
2,211,1,low,30,9
2,12,1,low,30,15
2,177,0,medium,5,0
0,16,0,high,2,18
2,79,0,low,2,9
2,211,1,low,30,13
2,12,1,low,30,7
0,44,1,medium,7,0
2,116,1,low,7,0
0,190,0,high,4,33
0,44,0,medium,3,11
2,82,1,medium,2,37
2,12,0,low,2,5
0,208,0,high,6,0
2,45,1,low,6,0
2,124,1,low,3,10
0,16,1,high,1,2
2,116,1,low,3,2
0,44,0,high,7,0
2,211,1,low,3,163
0,122,0,medium,4,2
2,124,1,medium,2,71
0,17,0,medium,90,2
2,82,1,low,2,85
3,152,1,low,1,333
3,152,1,low,1,255
2,166,0,high,2,46
0,193,1,medium,2,2
0,3,1,low,4,15
3,152,1,low,1,306
2,12,1,medium,1,0
2,172,0,medium,2,88
2,45,0,high,6,7
2,124,0,medium,3,72
0,122,1,medium,1,0
2,99,0,high,2,0
2,116,1,low,7,2
3,54,0,low,4,1
0,17,0,high,30,0
2,220,1,low,4,4
0,3,1,low,5,0
3,54,1,low,3,2
1,113,0,medium,7,0
2,82,0,medium,3,37
0,44,1,low,15,0
3,54,1,low,5,0
2,12,1,low,2,4
3,54,1,low,4,20
2,103,2,low,1,47
2,79,0,low,7,15
2,124,1,medium,2,3
2,79,0,low,1,124
2,12,1,low,8,11
0,208,0,medium,3,7
1,101,0,low,26,3
2,81,1,low,2,37
0,70,1,low,1,8
2,124,1,low,2,1
2,124,1,low,1,1
0,190,1,low,3,24
1,96,1,low,3,84
0,55,0,high,10,4
2,116,1,low,2,5
2,12,1,low,7,0
2,166,0,medium,3,0
3,5,1,low,1,2
0,193,0,medium,7,11
0,44,0,high,2,1
0,3,0,medium,1,46
2,99,1,low,2,2
2,123,1,low,2,34
2,12,0,high,2,67
3,153,1,low,15,22
0,17,0,medium,2,2
2,12,0,medium,6,55
0,84,0,high,4,23
0,218,0,medium,2,2
0,114,0,high,1,8
0,16,0,high,2,0
0,114,0,high,4,1
0,44,1,medium,4,30
2,124,1,low,4,0
2,124,1,medium,3,4
2,12,0,medium,4,2
2,82,0,low,3,5
1,96,1,low,3,74
0,190,1,low,1,73
0,53,1,low,2,11
0,16,1,medium,3,0
0,17,0,medium,2,1
0,44,1,low,60,13
0,75,0,medium,2,5
0,199,0,medium,3,3
2,82,0,medium,4,4
2,124,1,low,5,1
2,124,1,low,1,4
2,124,0,medium,3,2
0,16,0,medium,6,1
0,3,2,low,14,0
0,44,1,low,30,20
0,190,1,medium,2,85
2,124,1,low,2,2
2,123,0,medium,7,0
0,44,0,low,4,0
0,83,1,low,4,0
2,12,0,low,2,68
2,124,0,medium,1,112
2,123,0,medium,3,5
3,128,1,low,1,52
0,55,0,medium,10,9
2,103,1,low,1,0
0,218,0,high,2,5
2,124,1,medium,1,7
2,99,1,low,1,8
0,114,0,medium,2,0
2,12,0,low,4,68
0,44,1,low,4,22
0,199,0,high,2,26
2,12,0,medium,2,168
2,123,1,low,4,46
1,73,1,low,14,18
0,193,1,medium,2,1
2,18,0,low,2,0
0,187,1,low,4,0
0,16,1,high,4,2
2,12,1,low,15,3
0,44,1,low,2,119
0,16,0,medium,4,10
3,42,1,medium,1,0
3,54,0,low,3,63
2,12,1,low,1,3
2,109,0,low,4,0
0,56,0,high,3,15
2,177,0,high,4,0
2,124,0,medium,4,9
0,16,0,high,1,0
2,12,0,medium,3,6
3,42,0,high,7,1
0,159,1,medium,1,0
3,42,0,low,3,2
2,124,1,low,28,14
0,111,0,high,30,1
0,218,0,medium,30,3
0,122,0,medium,4,0
0,218,0,high,5,7
2,82,1,low,1,2
0,190,1,low,3,21
2,176,0,medium,2,93
0,190,0,medium,1,142
2,82,0,high,2,0
2,171,2,low,2,1
1,174,1,low,2,53
0,111,1,low,15,3
1,174,1,low,2,63
0,114,0,medium,1,86
0,56,0,high,5,14
0,53,0,low,2,4
0,122,1,medium,3,0
2,124,0,medium,2,1
0,16,0,medium,1,0
2,124,1,low,2,3
2,45,0,high,3,0
3,128,1,low,1,0
0,16,1,low,2,9
2,135,1,low,3,0
2,124,0,high,2,2
0,75,1,medium,1,36
0,56,0,medium,5,9
0,208,1,low,1,84
0,208,1,low,1,113
2,45,1,low,7,2
0,193,0,high,2,43
2,7,1,low,1,7
3,54,1,low,1,2
2,211,1,medium,1,2
2,124,1,low,3,5
0,190,1,low,1,138
2,12,1,low,30,2
2,124,1,low,3,0
0,56,0,medium,3,2
0,83,2,low,1,0
0,3,1,low,1,6
2,123,0,high,1,0
0,83,0,low,3,14
2,124,0,high,1,133
0,122,1,medium,7,0
0,77,0,medium,4,2
0,84,1,low,7,1
0,16,1,medium,3,5
2,124,1,low,2,0
0,83,0,medium,7,0
3,154,1,low,15,92
0,3,0,low,8,3
2,12,0,medium,7,4
0,16,0,medium,2,24
0,44,0,high,5,2
2,124,1,low,29,17
0,208,1,low,1,75
2,124,0,medium,4,41
0,208,0,high,30,0
0,208,0,high,30,1
2,45,1,low,3,0
2,12,1,low,21,5
0,218,0,high,2,0
2,124,1,low,2,3
1,201,1,low,3,61
2,166,0,medium,4,26
0,16,1,low,2,3
2,12,0,high,3,31
0,122,1,low,1,0
0,44,0,medium,3,79
2,107,0,low,2,1
0,84,1,medium,2,35
0,190,2,low,1,2
0,66,0,high,3,1
2,116,1,low,3,19
2,12,1,low,1,0
3,162,0,low,4,63
2,12,1,low,1,16
0,56,1,medium,4,5
0,84,0,medium,8,1
0,122,1,medium,3,2
0,84,1,low,7,4
0,187,1,low,3,5
0,75,1,medium,8,1
2,116,0,low,3,3
0,83,1,low,1,165
0,44,1,low,6,4
0,3,0,high,3,102
2,123,0,low,6,0
0,193,0,medium,4,12
2,123,1,low,2,123
2,124,1,medium,2,3
0,17,0,high,6,9
3,54,0,low,3,90
2,82,0,low,3,69
2,150,2,low,30,4
3,186,1,low,3,0
2,12,0,high,3,73
2,150,2,low,30,0
3,209,0,low,1,2
2,116,1,low,7,7
2,107,1,low,1,3
2,150,1,low,3,36
0,16,0,medium,1,1
1,90,1,low,1,1
2,124,1,low,2,7
3,205,0,medium,3,93
2,99,0,high,1,82
0,3,1,medium,1,0
3,205,1,low,2,0
0,114,0,medium,3,4
0,208,0,high,4,1
0,17,1,low,1,42
0,3,0,medium,3,49
1,146,0,medium,6,8
0,16,1,medium,10,8
2,82,0,medium,30,32
2,124,0,medium,1,55
3,59,1,medium,2,24
2,18,1,low,2,1
2,123,0,medium,3,5
0,77,0,medium,9,5
2,124,1,low,5,0
0,17,0,medium,3,2
2,12,0,medium,2,92
0,218,1,high,3,0
0,56,0,high,1,81
2,124,1,low,2,8
2,79,1,low,5,2
0,44,0,medium,2,10
2,123,1,low,1,7
2,124,1,low,3,0
0,208,1,low,1,70
3,8,1,low,2,0
2,12,0,medium,2,7
2,82,0,medium,2,30
2,12,0,medium,2,8
0,218,0,high,3,0
2,79,1,low,6,1
0,190,1,low,1,91
1,58,0,medium,7,0
0,77,0,high,5,1
0,218,0,medium,5,1
0,122,0,high,4,0
0,17,1,low,3,1
0,17,1,low,3,0
0,16,0,medium,2,1
2,12,0,medium,2,105
0,44,0,medium,2,68
3,36,1,low,1,28
0,111,1,medium,5,0
2,124,1,low,30,1
2,13,0,medium,5,10
2,124,0,medium,1,37
2,123,0,high,5,3
0,187,0,medium,2,1
2,107,0,medium,3,33
2,26,0,medium,4,78
0,70,0,low,4,0
2,12,1,low,3,0
0,193,1,low,25,11
2,124,0,high,7,8
0,84,0,high,3,3
0,218,0,medium,1,51
2,176,2,low,5,1
2,12,0,low,4,11
0,16,1,low,1,8
2,124,1,low,3,0
0,206,0,medium,3,0
2,82,0,medium,4,17
0,218,0,low,30,0
2,166,0,low,4,1
0,17,0,high,2,9
0,17,1,high,1,2
2,116,1,low,1,1
2,123,1,low,2,3
0,190,1,low,1,6
0,84,1,medium,1,7
2,12,1,low,5,12
3,151,1,low,4,125
0,16,0,high,1,0
3,152,1,low,1,255
2,211,1,medium,3,0
2,150,2,low,2,0
1,87,0,medium,5,7
0,84,0,medium,7,0
2,124,0,high,30,25
0,83,1,low,5,0
0,44,0,medium,3,15
